# 
# This file contains the parameter values of the Design Points successfully updated by Ansys Workbench.
# Project name: design
# Creation date: 02/16/2026 17:38:55
# 
# 02/16/2026 17:38:55
# The parameters defined in the project are:
# ,P1 - beam_height [mm],P4 - beam_width_1 [mm],P3 - beam_width_2 [mm],P5 - beam_length [mm]
# 
# The following header line defines the name of the columns by reference to the parameters.
Name,P1,P4,P3,P5
DP 0,20,0.9,0.899999999999998,17
# 
# A non parametric change occurred and invalidated design point results.
# 02/16/2026 18:05:51
# 
# 
# 02/16/2026 18:12:37
# Parameters have been added and/or removed. The parameters now defined in the project are:
# ,P1 - beam_height [mm],P4 - beam_width_1 [mm],P3 - beam_width_2 [mm],P5 - beam_length [mm],P6 - fillet_size [mm],P7 - Total Deformation Reported Frequency [Hz],P8 - Total Deformation 2 Reported Frequency [Hz],P9 - Total Deformation 3 Reported Frequency [Hz],P10 - Total Deformation 4 Reported Frequency [Hz],P11 - Directional Deformation Maximum [mm],P12 - Equivalent Stress Maximum [MPa]
# 
# The following header line defines the name of the columns by reference to the parameters.
Name,P1,P4,P3,P5,P6,P7,P8,P9,P10,P11,P12
DP 0,20,0.70000000000000007,0.70000000000000007,13.5,0.225,245.13618589771289,1326.6680784267812,1426.7421887673656,1626.0296928939665,0.042210113257169724,1.5414735689348331
DP 0,20,0.70000000000000007,0.70000000000000007,15.25,0.225,191.73607692644183,1224.2964696222182,1319.947141023549,1540.6451926038915,0.068973176181316376,1.6223816588709259
DP 0,20,0.70000000000000007,0.70000000000000007,17,0.225,173.52682266526134,1132.6577677143014,1146.3098362842052,1435.2961127304636,0.084291949868202209,1.6847941692452535
DP 0,5,0.8,0.8,10,0.225,302.91318978015687,960.96171857234128,1050.3148253364454,1761.3836172347806,0.027746442705392838,1.5527214959300837
DP 0,5,0.8,0.8,11.75,0.225,251.67747138327468,888.74572211262841,925.99985527678973,1642.8324256592564,0.040267419070005417,1.5806810936475548
DP 0,5,0.8,0.8,13.5,0.225,215.68063145729852,825.5115480420144,827.62803320372018,1339.8955135519498,0.055119909346103668,1.6389395030527336
DP 0,5,0.8,0.8,15.25,0.225,190.83804899377981,736.2193624538686,771.25534650851114,1079.1092511353736,0.070887699723243713,1.8344764222039602
DP 0,5,0.8,0.8,17,0.225,172.15613251533122,644.3711173919769,709.30035011640155,921.75112543690591,0.087365955114364624,1.6538170386675441
DP 0,8.75,0.8,0.8,10,0.225,334.75078642539808,1371.3906738038788,1404.289812216821,1771.4605988647102,0.022786591202020645,1.2464216614992276
DP 0,8.75,0.8,0.8,11.75,0.225,276.60969690187369,1245.0648652085229,1283.2422096098528,1661.561346387266,0.033359453082084656,1.3556266061592579
DP 0,8.75,0.8,0.8,13.5,0.225,235.8429156465848,1123.4223158194386,1207.1623633185775,1481.6305848251964,0.046045340597629547,1.3974287604164386
DP 0,8.75,0.8,0.8,15.25,0.225,205.35212362494914,1018.7088985446989,1137.9768643175619,1267.0760888885516,0.060950569808483124,1.4436861545872754
DP 0,8.75,0.8,0.8,17,0.225,184.68627268206569,910.07057876233864,1051.7237287709102,1106.5847951095889,0.075427897274494171,1.3907837685641804
DP 0,12.5,0.8,0.8,10,0.225,357.36168007431559,1563.4184911207292,1622.7779738013073,1708.9617133017721,0.020048907026648521,1.1960373082078546
DP 0,12.5,0.8,0.8,11.75,0.225,290.34506667151834,1407.5757833462812,1526.5465631759648,1637.9953582174271,0.030222140252590179,1.309724205942699
DP 0,12.5,0.8,0.8,13.5,0.225,243.762838136421,1272.0307056246961,1439.2046105817642,1468.1913624124541,0.043028071522712708,1.3541184017579415
DP 0,12.5,0.8,0.8,15.25,0.225,216.89941692350115,1165.9360567106619,1317.2168811308995,1361.874608031027,0.0544559583067894,1.3872191138762022
DP 0,12.5,0.8,0.8,17,0.225,191.66475508415502,1058.76034391562,1128.8374131641526,1260.1953047777636,0.069711238145828247,1.3558791075258778
DP 0,16.25,0.8,0.8,10,0.225,367.7136887559077,1627.1519496119643,1635.0426901837382,1789.7019765739064,0.018965521827340126,1.1290029298185909
DP 0,16.25,0.8,0.8,11.75,0.225,301.41648646375324,1480.1252590472463,1581.6527629332991,1687.1205956526783,0.028065616264939308,1.1989800316574593
DP 0,16.25,0.8,0.8,13.5,0.225,252.0070613331433,1344.7774316363059,1448.3887326657982,1590.7576940687936,0.040225211530923843,1.251768616213548
DP 0,16.25,0.8,0.8,15.25,0.225,218.09951263764145,1242.302666096879,1327.262753672393,1509.1006422932583,0.053668778389692307,1.3379333575143433
DP 0,16.25,0.8,0.8,17,0.225,193.8408366625151,1132.8192357051296,1136.8865248697753,1364.7746021285673,0.068041674792766571,1.3726056221215688
DP 0,20,0.8,0.8,10,0.225,374.26411721876877,1562.8558789558942,1631.5194637178497,1900.9174830543236,0.018319031223654747,1.0095874735586208
DP 0,20,0.8,0.8,11.75,0.225,318.84918835707447,1502.26415272705,1519.9457613065717,1797.8520647494393,0.025107350200414658,1.2169995909373086
DP 0,20,0.8,0.8,13.5,0.225,277.40865332243783,1387.4555460648448,1459.0283800256113,1704.458399597163,0.033115848898887634,1.2217501056584386
DP 0,20,0.8,0.8,15.25,0.225,226.66306499792972,1280.8910452335931,1344.9841282106829,1613.47863334611,0.049605313688516617,1.2583018219305413
DP 0,20,0.8,0.8,17,0.225,203.98083317525433,1159.3459509708225,1182.0393347836205,1498.9670998873232,0.061268683522939689,1.2561195565619436
DP 0,5,0.4,0.4,10,0.35,120.79860506740872,786.201524051465,872.3062965473456,1455.4877115305512,0.1711457371711731,5.0934050382489673
DP 0,5,0.4,0.4,11.75,0.35,99.2083506758034,718.06440973548467,762.70575301928091,1344.8997667553417,0.25418317317962646,5.548381070459234
DP 0,5,0.4,0.4,13.5,0.35,84.524759035274386,663.03394625811154,671.01526181327927,888.09450538906469,0.35176649689674377,5.77050805805609
DP 0,5,0.4,0.4,15.25,0.35,74.774463062213087,571.52701294641372,615.09399667751518,634.14713293176294,0.45266148447990417,5.584147071804253
DP 0,5,0.4,0.4,17,0.35,68.143729078751164,510.16454486195119,568.20800774265388,575.06416780570862,0.54512590169906616,5.5143288839832429
DP 0,8.75,0.4,0.4,10,0.35,136.1553942038843,1102.3786917575969,1140.7992372207864,1458.7169867965717,0.13477860391139984,4.53511685155788
DP 0,8.75,0.4,0.4,11.75,0.35,113.21905269920141,1012.0689874538155,1024.878321421073,1389.3291562185466,0.19512252509593964,4.5034145055568118
DP 0,8.75,0.4,0.4,13.5,0.35,96.55881148367709,915.200453191252,962.95705406508193,1292.2761220856887,0.26858535408973694,4.7977655385789992
DP 0,8.75,0.4,0.4,15.25,0.35,92.940028865922088,821.99476236626128,904.539416478018,1016.1617768549571,0.29119712114334106,4.9547009275814586
DP 0,8.75,0.4,0.4,17,0.35,75.852786592063808,736.66073543652669,840.91449088861964,936.01797079188748,0.43653187155723572,4.71588962500407
DP 0,12.5,0.4,0.4,10,0.35,204.6079696859816,1250.2022800105044,1285.3728495323517,1431.9935803693879,0.060091610997915268,3.8206375997380211
DP 0,12.5,0.4,0.4,11.75,0.35,138.85057889474382,1126.6143898891187,1205.4255319084989,1384.4706681135904,0.12986704707145691,3.5576164612658219
DP 0,12.5,0.4,0.4,13.5,0.35,99.76038484807944,1019.9953855310097,1135.8799504369908,1240.3473688632596,0.25183603167533875,4.2971909913235207
DP 0,12.5,0.4,0.4,15.25,0.35,106.33049085287888,937.72392031432912,1077.5801159217222,1188.3052066987484,0.2222059965133667,4.6572006415155736
DP 0,12.5,0.4,0.4,17,0.35,80.670369125191655,844.69683238364894,947.31010456041133,1005.2282564047804,0.3864206075668335,4.4175343567108953
DP 0,16.25,0.4,0.4,10,0.35,218.11929757329932,1281.2461245545078,1384.040409457353,1397.7019356117878,0.052922975271940231,3.1307200050057142
DP 0,16.25,0.4,0.4,11.75,0.35,152.29080912470621,1166.7688559329688,1315.0094475175958,1343.3131556100327,0.10817332565784454,4.8069593254969272
DP 0,16.25,0.4,0.4,13.5,0.35,122.778244827267,1062.623246670639,1235.2002785740785,1242.045643625645,0.16667841374874115,4.4935282217429648
DP 0,16.25,0.4,0.4,15.25,0.35,89.202977557444456,987.60650057834619,1184.4967938745335,1186.9819327966986,0.3148559033870697,4.4367020762883076
DP 0,16.25,0.4,0.4,17,0.35,78.223694477164187,902.89682393516443,1028.4062432270146,1052.448429727797,0.41032248735427856,4.4354051150209512
DP 0,20,0.4,0.4,10,0.35,151.93159853485625,1275.083943913625,1316.7980224987448,1473.736095414675,0.10835167020559311,3.4188733525028616
DP 0,20,0.4,0.4,11.75,0.35,142.06588495045472,1176.6349678509368,1302.81337199321,1394.0119730249999,0.12399175018072128,4.1330732550112677
DP 0,20,0.4,0.4,13.5,0.35,142.66876822327222,1089.5671300244992,1278.7709050482254,1323.9393337242968,0.12319522351026535,4.222674641246229
DP 0,20,0.4,0.4,15.25,0.35,100.94673973399767,1012.9773623379256,1225.480934364356,1262.033494618197,0.24565678834915161,4.0537333351772453
DP 0,20,0.4,0.4,17,0.35,98.703988607219287,942.25177312419225,1093.3227704194035,1188.3711371140241,0.25738903880119324,3.6506177174402641
DP 0,5,0.5,0.5,10,0.35,164.47118158528136,843.32163836610368,931.47009812779675,1553.17594212093,0.092647388577461243,3.6240751845770807
DP 0,5,0.5,0.5,11.75,0.35,135.64383095638229,773.4771156911645,816.85906648935577,1423.2805351607587,0.13653385639190674,3.7202450771326459
DP 0,5,0.5,0.5,13.5,0.35,115.6733740384575,715.1760678352822,722.62652968123075,994.00036054018835,0.18884125351905823,3.9203208562753931
DP 0,5,0.5,0.5,15.25,0.35,102.15693366296182,633.45141457804345,666.09357827547308,731.49335461279634,0.24394714832305908,3.8938609115000915
DP 0,5,0.5,0.5,17,0.35,92.69661084988546,554.1808666049842,613.39177429158337,640.52736966594762,0.29688277840614319,3.753727182286497
DP 0,8.75,0.5,0.5,10,0.35,184.78459962576454,1190.0012127639488,1226.3781762840426,1558.9712734374032,0.073470704257488251,2.84668791122764
DP 0,8.75,0.5,0.5,11.75,0.35,152.79918731558766,1086.6284943052356,1107.7683530099309,1479.0368069699,0.10754373669624329,3.0441903317460324
DP 0,8.75,0.5,0.5,13.5,0.35,128.5273017501288,983.23834098545478,1041.0663782328263,1322.7973696050767,0.15233413875102997,3.2275363466795204
DP 0,8.75,0.5,0.5,15.25,0.35,119.03760350949428,886.54857706723408,979.55463820862633,1072.5067795020045,0.17840424180030823,3.2674485738343044
DP 0,8.75,0.5,0.5,17,0.35,101.839592273785,795.04509115446342,909.2571216091668,1008.8946181465329,0.24332359433174133,3.1157854764872055
DP 0,12.5,0.5,0.5,10,0.35,235.42230998838502,1349.6898305462846,1392.2865634421216,1517.5333869069523,0.0455302819609642,2.7640756208092832
DP 0,12.5,0.5,0.5,11.75,0.35,170.66342506323662,1214.0371574849707,1305.7433792526449,1456.5678203925659,0.086271762847900391,2.8118494353883023
DP 0,12.5,0.5,0.5,13.5,0.35,135.10964542083033,1100.5206818962886,1232.2478943411616,1311.07207489315,0.13794173300266266,2.7575401092177554
DP 0,12.5,0.5,0.5,15.25,0.35,128.09783880456558,1010.6761214984474,1168.4009764665309,1225.3612046534527,0.15373940765857697,3.0902261833235323
DP 0,12.5,0.5,0.5,17,0.35,106.13679134840912,911.764953394824,1024.2497374139341,1070.6669878795612,0.22425560653209686,2.8799028959561435
DP 0,16.25,0.5,0.5,10,0.35,263.37173391742283,1388.0919250868396,1463.1447369552377,1518.4294818399223,0.036479420959949493,2.5532711033380791
DP 0,16.25,0.5,0.5,11.75,0.35,185.2993307728614,1263.970693812056,1413.868332637953,1430.1723433718089,0.073290959000587463,2.9143612339935792
DP 0,16.25,0.5,0.5,13.5,0.35,150.66615780910112,1149.5766408756058,1289.9579847624461,1350.5782462966852,0.11112532019615173,2.9962075676351443
DP 0,16.25,0.5,0.5,15.25,0.35,120.05065963457227,1067.8921622038172,1222.2198693703208,1287.2766156179532,0.17466795444488525,3.0339153050941206
DP 0,16.25,0.5,0.5,17,0.35,105.29911834919088,975.60454006417365,1079.7397136344921,1100.81433668066,0.22748759388923645,3.0198565244258626
DP 0,20,0.5,0.5,10,0.35,210.35928514883224,1386.5246907867036,1390.7310701220226,1606.2570624639386,0.056805975735187531,2.6561091488838735
DP 0,20,0.5,0.5,11.75,0.35,179.1998845642905,1277.6111943440942,1368.8849829102107,1519.0766118443444,0.078177511692047119,2.8728670469574933
DP 0,20,0.5,0.5,13.5,0.35,177.95098671944618,1181.2704116529335,1334.4130118725793,1441.8291731525458,0.079530969262123108,2.8656125871848634
DP 0,20,0.5,0.5,15.25,0.35,129.367644485647,1097.3002130277307,1268.8567487502191,1373.2356170901473,0.1500893235206604,2.7107209514768966
DP 0,20,0.5,0.5,17,0.35,126.02365667779614,1017.6703437984282,1119.7717907889339,1286.5222273880506,0.15884341299533844,2.7307239859011165
DP 0,5,0.60000000000000009,0.60000000000000009,10,0.35,211.35763728459978,889.74296011271827,978.78207424215043,1634.8808441911269,0.056354627013206482,2.451005205900699
DP 0,5,0.60000000000000009,0.60000000000000009,11.75,0.35,174.23329922150535,818.36429357968507,860.0796873273365,1513.5868005833267,0.083136327564716339,2.6916577848517647
DP 0,5,0.60000000000000009,0.60000000000000009,13.5,0.35,148.93555161000236,759.03663919226233,762.63949355856516,1118.7393606679616,0.11447170376777649,2.8309749987258188
DP 0,5,0.60000000000000009,0.60000000000000009,15.25,0.35,131.44434990811726,676.57223063613174,707.22719931829022,852.13911029707413,0.14807668328285217,2.8724217870246003
DP 0,5,0.60000000000000009,0.60000000000000009,17,0.35,119.02623740660107,591.53214805221523,651.239344486748,732.76126404206832,0.18110586702823639,2.8150341423933245
DP 0,8.75,0.60000000000000009,0.60000000000000009,10,0.35,234.60432382245952,1259.3788182909191,1294.6946686176677,1638.5277518648454,0.045810788869857788,2.139428510513119
DP 0,8.75,0.60000000000000009,0.60000000000000009,11.75,0.35,192.73136635284931,1148.5135133873821,1176.1164789276529,1551.4617450262906,0.067908972501754761,2.1347398487404021
DP 0,8.75,0.60000000000000009,0.60000000000000009,13.5,0.35,163.8793420602631,1038.5251850631148,1105.9671087268605,1394.7339558096635,0.094206050038337708,2.2895986279930436
DP 0,8.75,0.60000000000000009,0.60000000000000009,15.25,0.35,150.03932310116832,938.29516048645746,1041.0871203433317,1142.359847657543,0.11298044770956039,2.33758983436223
DP 0,8.75,0.60000000000000009,0.60000000000000009,17,0.35,129.64900090167893,840.65057851788436,964.60140047048162,1053.3972873710657,0.15101851522922516,2.215337647626761
DP 0,12.5,0.60000000000000009,0.60000000000000009,10,0.35,275.99721996909244,1432.5154755234778,1480.9653925549426,1588.7569545607232,0.033271193504333496,1.9795348411236879
DP 0,12.5,0.60000000000000009,0.60000000000000009,11.75,0.35,207.3540764861863,1285.6568071003796,1389.5956922519119,1522.9557980858287,0.05868024006485939,1.9603861313816571
DP 0,12.5,0.60000000000000009,0.60000000000000009,13.5,0.35,170.53302558724482,1167.6970719225073,1312.4288405830725,1370.9699306799419,0.086990438401699066,2.1853253755833011
DP 0,12.5,0.60000000000000009,0.60000000000000009,15.25,0.35,156.01472011246997,1071.8221221461829,1244.0599026596103,1262.9604351977798,0.10411730408668518,2.310821978931799
DP 0,12.5,0.60000000000000009,0.60000000000000009,17,0.35,133.97161568449167,968.15167420840589,1092.8736374439713,1102.9565211504391,0.14144681394100189,2.1460872243703393
DP 0,16.25,0.60000000000000009,0.60000000000000009,10,0.35,301.71364716388979,1478.4147101127287,1529.2117638693207,1620.9131187485721,0.02792707085609436,1.9048683635259005
DP 0,16.25,0.60000000000000009,0.60000000000000009,11.75,0.35,222.87364441835444,1346.2135322020295,1477.2879393977655,1528.2203428696155,0.0508514903485775,2.121351276469595
DP 0,16.25,0.60000000000000009,0.60000000000000009,13.5,0.35,183.99832119526167,1222.2420494992186,1343.0661097467278,1441.373023267477,0.074853651225566864,2.0969275790774833
DP 0,16.25,0.60000000000000009,0.60000000000000009,15.25,0.35,151.72136192529314,1135.3467024784441,1264.9735087312877,1372.1938986204952,0.10983565449714661,2.1576410226073359
DP 0,16.25,0.60000000000000009,0.60000000000000009,17,0.35,134.182149634469,1036.214001140391,1100.3649684947495,1178.6805774425052,0.14078181982040405,2.1207519165804114
DP 0,20,0.60000000000000009,0.60000000000000009,10,0.35,263.69846748236068,1455.2681902276179,1481.6942810530672,1720.0982084601433,0.036351297050714493,1.7073775147277164
DP 0,20,0.60000000000000009,0.60000000000000009,11.75,0.35,224.23075112403694,1364.2141810815938,1426.8995146705029,1626.6090255433385,0.05014839768409729,1.8615342209815005
DP 0,20,0.60000000000000009,0.60000000000000009,13.5,0.35,202.39214675785888,1259.8726803172815,1379.0460692052673,1542.2982474442788,0.061649288982152939,1.9150761188664212
DP 0,20,0.60000000000000009,0.60000000000000009,15.25,0.35,159.73739838095338,1167.4003129903313,1298.1106547527258,1465.9310929405135,0.098848037421703339,2.028148723999184
DP 0,20,0.60000000000000009,0.60000000000000009,17,0.35,149.71851590844079,1080.5985538567932,1137.0146006031746,1368.3204894681987,0.11275644600391388,2.4296877012805123
DP 0,5,0.70000000000000007,0.70000000000000007,10,0.35,259.84628995317183,930.24296974303309,1020.4817401282547,1705.6892814288847,0.0374867245554924,1.8607329131722881
DP 0,5,0.70000000000000007,0.70000000000000007,11.75,0.35,214.59780614553873,858.82803405976,898.92135190727322,1596.4158863941768,0.055064532905817032,2.06383153314794
DP 0,5,0.70000000000000007,0.70000000000000007,13.5,0.35,183.77614150579777,797.43709774611978,798.93294762296387,1246.6658387428192,0.07554345577955246,2.0720039239987647
DP 0,5,0.70000000000000007,0.70000000000000007,15.25,0.35,161.87288096774057,711.33495280426234,743.732194009948,980.04865357389372,0.098042629659175873,2.1999094535429751
DP 0,5,0.70000000000000007,0.70000000000000007,17,0.35,146.32613170134738,622.07678353680183,684.19538120774314,834.81857822730626,0.12038955092430115,1.957152616208653
DP 0,8.75,0.70000000000000007,0.70000000000000007,10,0.35,288.17940756657907,1322.1947863583384,1356.2697456777837,1711.6387862114011,0.030557237565517429,1.5697049464731259
DP 0,8.75,0.70000000000000007,0.70000000000000007,11.75,0.35,237.63227588245519,1202.6777095011212,1236.0464633657805,1613.1976207874948,0.044920206069946289,1.5848311834849274
DP 0,8.75,0.70000000000000007,0.70000000000000007,13.5,0.35,201.05960837655,1089.1752417209091,1163.3712748043622,1466.86808056104,0.062833242118358612,1.7859834445939693
DP 0,8.75,0.70000000000000007,0.70000000000000007,15.25,0.35,181.04148442252895,983.22860849939116,1094.2438159517635,1225.6233265242315,0.078037872910499573,1.8956055761041481
DP 0,8.75,0.70000000000000007,0.70000000000000007,17,0.35,158.62420927700174,880.82456184426542,1013.5959617154306,1107.6702579203134,0.10139580816030502,1.7794210256159027
DP 0,12.5,0.70000000000000007,0.70000000000000007,10,0.35,317.98457091039342,1505.7335788845949,1559.695371842668,1654.134987018097,0.025189133360981941,1.5062043241307956
DP 0,12.5,0.70000000000000007,0.70000000000000007,11.75,0.35,250.45305747576117,1352.8067643514637,1465.0962814528668,1582.567153946005,0.040429536253213882,1.568124118437384
DP 0,12.5,0.70000000000000007,0.70000000000000007,13.5,0.35,211.21779814474263,1225.9680335167748,1382.8403562548856,1424.8652793649217,0.05703895166516304,1.7001002730588022
DP 0,12.5,0.70000000000000007,0.70000000000000007,15.25,0.35,187.50179006732731,1124.9416199965822,1291.7998391766325,1309.9967558546193,0.072484791278839111,1.7297512084127389
DP 0,12.5,0.70000000000000007,0.70000000000000007,17,0.35,163.71814327410235,1018.6354250820592,1111.5536834481281,1191.561208210645,0.0951739177107811,1.7370018479194864
DP 0,16.25,0.70000000000000007,0.70000000000000007,10,0.35,337.36712079184633,1558.4330332581244,1584.1190267170489,1712.1186131296552,0.022440401837229729,1.4839057028640428
DP 0,16.25,0.70000000000000007,0.70000000000000007,11.75,0.35,264.25902315327892,1416.9227111590837,1528.8006562480382,1613.0407174805209,0.036363698542118073,1.7121625736258881
DP 0,16.25,0.70000000000000007,0.70000000000000007,13.5,0.35,220.31565380797298,1288.2876786852221,1396.1789476855813,1522.5726776860995,0.052457895129919052,1.6370167661063408
DP 0,16.25,0.70000000000000007,0.70000000000000007,15.25,0.35,185.95395067770787,1193.6810408054207,1298.0515207547508,1446.87805060274,0.073499999940395355,1.7250300985571823
DP 0,16.25,0.70000000000000007,0.70000000000000007,17,0.35,164.66705596050235,1090.2639764388723,1118.3313890372515,1266.9403436680652,0.093931049108505249,1.6627175887709909
DP 0,20,0.70000000000000007,0.70000000000000007,10,0.35,322.94469316181511,1515.5321134528185,1565.2027797425294,1820.2398829613303,0.024415912106633186,1.2643243868764387
DP 0,20,0.70000000000000007,0.70000000000000007,11.75,0.35,267.27076746189482,1439.9778233592742,1475.4926724933591,1721.4782091696909,0.035469051450490952,1.4904589765197174
DP 0,20,0.70000000000000007,0.70000000000000007,13.5,0.35,243.88316778564095,1327.5439233121995,1420.4966503493861,1630.0093657037617,0.042684614658355713,1.5573522696820992
DP 0,20,0.70000000000000007,0.70000000000000007,15.25,0.35,194.11908719537956,1229.7101443791319,1323.2645071266807,1547.386681110557,0.0672660544514656,1.5275830690090495
DP 0,20,0.70000000000000007,0.70000000000000007,17,0.35,178.13852431725186,1135.4862964178856,1151.1538725121893,1439.8172908348222,0.080010205507278442,1.7369690243298213
DP 0,5,0.8,0.8,10,0.35,310.91147769999492,967.6553892917284,1059.5850452510253,1772.2235228971622,0.02635432593524456,1.4669413700774567
DP 0,5,0.8,0.8,11.75,0.35,257.67957143138761,895.90295961258857,936.02390240464035,1666.4392090042613,0.038351237773895264,1.5609733906323917
DP 0,5,0.8,0.8,13.5,0.35,220.15107529389513,832.28072499670554,834.03258441531386,1365.7342719951896,0.052904777228832245,1.6173549120823369
DP 0,5,0.8,0.8,15.25,0.35,194.64780940695891,742.83021406496323,777.86546764980051,1102.7212615622414,0.068121969699859619,1.6074518038744494
DP 0,5,0.8,0.8,17,0.35,175.30939260342927,651.17503619247987,716.5225052502127,947.96724104858447,0.08418755978345871,1.581467937794546
DP 0,8.75,0.8,0.8,10,0.35,342.03818600371039,1377.8280458176728,1411.6079350900218,1780.8898482851826,0.021835550665855408,1.2414632462935842
DP 0,8.75,0.8,0.8,11.75,0.35,283.72841533401976,1253.7701281862221,1290.1047705774342,1678.8343388003607,0.031687211245298386,1.2679957522119005
DP 0,8.75,0.8,0.8,13.5,0.35,240.18197886071309,1134.143078088114,1215.459667545955,1515.6420225820798,0.044293910264968872,1.40654380726707
DP 0,8.75,0.8,0.8,15.25,0.35,214.78153152070655,1026.706933954526,1144.7790510208681,1303.4113100269694,0.055703446269035339,1.4761457299135736
DP 0,8.75,0.8,0.8,17,0.35,189.54554838356077,919.0303667387858,1059.694055640442,1127.5900743274217,0.07137424498796463,1.4396823756398256
DP 0,12.5,0.8,0.8,10,0.35,372.46492398797415,1571.4643551520703,1630.4193429823852,1718.1346665049243,0.018500406295061111,1.2176065560917435
DP 0,12.5,0.8,0.8,11.75,0.35,297.74341595972112,1416.7666708440806,1534.4940381373558,1643.3793541479702,0.028763402253389359,1.2173538428231909
DP 0,12.5,0.8,0.8,13.5,0.35,251.42199748188168,1280.1855186308478,1446.6961138047911,1481.6772340483997,0.040458600968122482,1.3276875909302335
DP 0,12.5,0.8,0.8,15.25,0.35,221.41232553753446,1172.6149897843989,1322.5689330457169,1369.1978801100463,0.052276454865932465,1.2925573761341065
DP 0,12.5,0.8,0.8,17,0.35,195.2877250555355,1063.4909871201796,1131.2280928599621,1266.1578020927263,0.067166388034820557,1.3006416418014715
DP 0,16.25,0.8,0.8,10,0.35,384.3346626573109,1629.8329205858695,1641.2331260359731,1793.6509510868973,0.017410045489668846,1.0628842247858095
DP 0,16.25,0.8,0.8,11.75,0.35,309.27610327667441,1488.4136440454758,1583.5668171036068,1693.9811023872396,0.026687389239668846,1.2667575210767517
DP 0,16.25,0.8,0.8,13.5,0.35,259.43664915468133,1347.4987280084113,1443.5947260273765,1594.5826168745618,0.038024134933948517,1.2833195652393532
DP 0,16.25,0.8,0.8,15.25,0.35,221.68136020521385,1245.8940849783121,1325.1662268864864,1513.4356371861068,0.052014198154211044,1.2977859421374562
DP 0,16.25,0.8,0.8,17,0.35,197.0940327074172,1138.8709681382852,1141.370777230537,1382.5581439398404,0.06582360714673996,1.3167360711963652
DP 0,20,0.8,0.8,10,0.35,383.43630880379959,1570.7517176461561,1639.5985587318576,1909.8431559362207,0.017465768381953239,1.0048114104278583
DP 0,20,0.8,0.8,11.75,0.35,314.74031769185666,1508.852988659575,1522.9612422032624,1806.732457909716,0.02573816291987896,1.2244755271395562
DP 0,20,0.8,0.8,13.5,0.35,282.91064848618,1390.0835852921998,1458.3698265000598,1709.3198921291012,0.031888391822576523,1.1777733350535307
DP 0,20,0.8,0.8,15.25,0.35,229.23014038465425,1283.8688376114794,1347.120348401912,1618.776460476937,0.0484926700592041,1.2417319379142608
DP 0,20,0.8,0.8,17,0.35,208.933800165887,1165.1314440272834,1186.191606667491,1505.0811442335889,0.058389075100421906,1.390635399580715
DP 0,5,0.4,0.4,10,0.475,123.33949786834901,791.860015986726,879.62960406232628,1463.4267981917769,0.16417886316776276,5.1611776140848695
DP 0,5,0.4,0.4,11.75,0.475,101.28616204540467,724.24803541741869,768.64088534413327,1310.397234457841,0.24399504065513611,5.3920949570257983
DP 0,5,0.4,0.4,13.5,0.475,85.857597729338877,667.37561556330047,677.0027412009922,912.98833041754972,0.3408624529838562,5.8402270797780442
DP 0,5,0.4,0.4,15.25,0.475,75.403461188988658,544.19819801313577,618.98411649530556,621.1808162008839,0.44635850191116333,5.6157416654954178
DP 0,5,0.4,0.4,17,0.475,68.829168913523333,505.12062416671785,561.64319913912641,571.562907176974,0.5351637601852417,5.6005635426570493
DP 0,8.75,0.4,0.4,10,0.475,136.78518483898566,1109.4188723011378,1148.6061821579565,1462.2242195856793,0.13355273008346558,4.0209562525961147
DP 0,8.75,0.4,0.4,11.75,0.475,114.06868866899387,1022.1509849974062,1033.9878869802276,1404.8692980476894,0.19215670228004456,4.5909527516099695
DP 0,8.75,0.4,0.4,13.5,0.475,96.2787831570521,919.031957453007,967.7990009483832,1292.4671160526095,0.270099937915802,4.9019515754962457
DP 0,8.75,0.4,0.4,15.25,0.475,92.885072895923045,826.16697654709662,910.17125978514946,996.993898137578,0.29163491725921631,4.7151302893519675
DP 0,8.75,0.4,0.4,17,0.475,76.420194402898986,740.25532792827414,844.95954620016107,949.34788288869913,0.43002927303314209,4.5918438037548661
DP 0,12.5,0.4,0.4,10,0.475,149.31342473742123,1255.7777244659171,1292.132331831617,1422.2199090045792,0.11216650903224945,3.9785480007549885
DP 0,12.5,0.4,0.4,11.75,0.475,153.74043272600909,1130.4302552787885,1211.7353470250387,1388.0563710696765,0.10611379891633987,3.3927759508615796
DP 0,12.5,0.4,0.4,13.5,0.475,99.27882584849732,1024.3728989042565,1140.93110756423,1247.4859896000985,0.25422781705856323,4.5059989468396466
DP 0,12.5,0.4,0.4,15.25,0.475,85.784289034033961,940.36674024600461,1082.1250788742668,1176.5530379347322,0.34056496620178223,4.6348044699513711
DP 0,12.5,0.4,0.4,17,0.475,82.131992224610812,850.33639430253254,966.951799022437,1009.4188536345778,0.3727162778377533,4.54331344676939
DP 0,16.25,0.4,0.4,10,0.475,156.7826402420686,1286.8561137611614,1369.171594956078,1404.6703446333872,0.10182102024555206,3.8864184685071681
DP 0,16.25,0.4,0.4,11.75,0.475,143.99943419798279,1171.1342915289351,1320.7000269510791,1338.7857660623131,0.12084267288446426,3.6137082504991276
DP 0,16.25,0.4,0.4,13.5,0.475,113.96719639468657,1066.6225985039841,1237.9061057693752,1247.693291547851,0.19319593906402588,4.51667660800886
